epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,14.061810178271044,0.37366159964364165,0.2849547767884668,0.6596415964493889,0.237223552404064,0.0001
2,14.926071459614874,0.4112274258436705,0.29032535028716533,0.733900916883574,0.23416029810566508,9.796122448979593e-05
3,14.597990912717108,0.34255345062527254,0.29180893544744324,0.7230139851589265,0.23975277730219954,9.592244897959183e-05
4,14.397987726295554,0.37183292880171126,0.28961834882002074,0.7700349281931895,0.24603395255628285,9.388367346938776e-05
5,13.734027960663655,0.46292082564378445,0.28601801297519,0.7463530770822984,0.23669818119981312,9.184489795918368e-05
6,13.733991780504304,0.5450581751673998,0.2877925658767433,0.8025743666214308,0.23811378104046438,8.98061224489796e-05
7,13.587125418252299,0.6305158179917062,0.288787401327344,0.8400062813203253,0.25065223418771027,8.776734693877552e-05
8,14.799264218662403,0.6277445356304698,0.3017837006554862,0.8986543607560812,0.24772277355415318,8.572857142857143e-05
9,14.401672517614813,0.6544807647565272,0.3029417585800595,0.9477419826877478,0.24257134471211356,8.368979591836735e-05
10,14.562108866694068,0.8113193569018298,0.29460192490616954,1.0,0.251294979354952,8.165102040816327e-05
11,13.530876741443704,0.8308885500285894,0.297578743662967,1.0,0.24835178310558823,7.961224489795918e-05
12,14.954864778242992,0.946360474682331,0.3070706153909453,1.0,0.2519394908913229,7.75734693877551e-05
13,14.748663961200632,0.996867401255257,0.30646142465488696,1.0,0.2603720760494678,7.553469387755102e-05
14,13.818508666017415,1.0,0.3086407922683511,1.0,0.252296363534794,7.349591836734695e-05
15,13.77273745081065,1.0,0.32451264913921807,1.0,0.25904448438171823,7.145714285714287e-05
16,13.775106764780151,1.0,0.32669459153169533,1.0,0.27250122357922746,6.941836734693878e-05
17,13.956363364439307,1.0,0.3249677573491978,1.0,0.2772495201821748,6.73795918367347e-05
18,14.287134647448356,1.0,0.3522492082785301,1.0,0.29374660905899463,6.534081632653062e-05
19,14.147917527963173,1.0,0.35307408381220323,1.0,0.2961451091657704,6.330204081632653e-05
20,13.936843710297063,1.0,0.36323683222437125,1.0,0.304161502513194,6.126326530612245e-05
21,14.41777934208357,1.0,0.37635061634095196,1.0,0.33388638957775235,5.922448979591837e-05
22,13.709240790978063,1.0,0.3980744490225547,1.0,0.3377014782783535,5.718571428571429e-05
23,13.938216972802827,1.0,0.418498759827285,1.0,0.3550013340566633,5.5146938775510206e-05
24,14.049542764940538,1.0,0.41127313619952244,1.0,0.3632041319987683,5.310816326530612e-05
25,14.184104976325553,1.0,0.4396769770547594,1.0,0.38726071360818487,5.106938775510204e-05
26,14.67776394208952,1.0,0.4682320558583045,1.0,0.41153982372642234,4.9030612244897964e-05
27,13.79951067323754,1.0,0.4824821264069086,1.0,0.4257905649271842,4.699183673469388e-05
28,14.271351657620418,1.0,0.5115900184610044,1.0,0.45809356812106106,4.4953061224489794e-05
29,14.388621853293063,1.0,0.529397782479871,1.0,0.4764885709626358,4.2914285714285716e-05
30,13.569675619079996,1.0,0.5467653391353107,1.0,0.5034437481836918,4.087551020408164e-05
31,14.411317277852158,1.0,0.5734442194523619,1.0,0.5272303099645915,3.8836734693877546e-05
32,13.755786185530937,1.0,0.606294649203269,1.0,0.5678147206130416,3.679795918367347e-05
33,13.59757738947792,1.0,0.625960048761011,1.0,0.5823519685328223,3.475918367346939e-05
34,14.92332830588,1.0,0.6563840570509756,1.0,0.6013542697050092,3.272040816326531e-05
35,14.948448049611839,1.0,0.6736938727404648,1.0,0.6371273083599495,3.068163265306123e-05
36,14.712596022174692,1.0,0.7052171028986671,1.0,0.6483092236082245,2.864285714285714e-05
37,13.956920653760056,1.0,0.7015760195070819,1.0,0.6790565589941456,2.6604081632653062e-05
38,13.646508171009575,1.0,0.7423518531784247,1.0,0.6867727254598947,2.4565306122448983e-05
39,14.526349539768235,1.0,0.7551789248680133,1.0,0.7097354390565106,2.252653061224489e-05
40,14.160228740609401,1.0,0.7662684733966054,1.0,0.7364482113602079,2.0487755102040813e-05
41,13.683057352267168,1.0,0.7845261603222743,1.0,0.7556395844132899,1.8448979591836735e-05
42,14.242765365166905,1.0,0.8037167626706845,1.0,0.766589194917834,1.6410204081632656e-05
43,13.551582781672828,1.0,0.8256492605814086,1.0,0.7776930181726137,1.4371428571428578e-05
44,14.863980603118174,1.0,0.8315170730636116,1.0,0.78796669136951,1.2332653061224486e-05
45,13.888169972400025,1.0,0.8315256625850833,1.0,0.7909514397288975,1.0293877551020408e-05
46,14.493783426530973,1.0,0.8522344918213849,1.0,0.8043267734767214,8.25510204081633e-06
47,13.967566614134116,1.0,0.8651250745151485,1.0,0.8135936510637906,6.2163265306122375e-06
48,14.280102031766717,1.0,0.8603495908094639,1.0,0.8294135083832961,4.177551020408159e-06
49,14.32006541901492,1.0,0.864946900116107,1.0,0.8309564435762882,2.138775510204081e-06
50,13.77728168328829,1.0,0.8624037530765597,1.0,0.8233537554732463,1e-07
