epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,14.752263222998474,0.3088144559264723,0.29641837694136786,0.7028227837507425,0.24977304343708281,0.0001
2,13.657194156554805,0.3442630459352344,0.3043952983852098,0.7098846570812593,0.2629273802577509,9.796122448979593e-05
3,14.616960722519277,0.38496963668571826,0.30624082494534316,0.6938376122457187,0.26338975317032653,9.592244897959183e-05
4,14.040751254384428,0.4948670819279823,0.3179717034753646,0.762208423373811,0.24732066204140174,9.388367346938776e-05
5,14.038966256712108,0.4376084835937612,0.31626075404673026,0.772840223663064,0.24935814395982697,9.184489795918368e-05
6,14.413857570927227,0.47548568838329214,0.3083480577491392,0.8077468543857022,0.24930324787960445,8.98061224489796e-05
7,14.090669326632376,0.5709383661125879,0.30406867052611614,0.8752580869654548,0.27241780579464553,8.776734693877552e-05
8,14.113608914791348,0.6154378428352256,0.3191824360260768,0.9191468568724336,0.26374714859818094,8.572857142857143e-05
9,14.26485361438441,0.6597848459678204,0.3102600261795801,0.9699397415954982,0.2651956158225796,8.368979591836735e-05
10,14.56522198999061,0.8021413571829096,0.319024110950085,1.0,0.2715147172027445,8.165102040816327e-05
11,14.940789337808502,0.884984374019485,0.3170751053727116,1.0,0.26551852553023486,7.961224489795918e-05
12,14.184931663408406,0.9003422430306857,0.3295153130738958,1.0,0.2738470026814778,7.75734693877551e-05
13,14.141477281592413,1.0,0.3196601655808159,1.0,0.2720479255782099,7.553469387755102e-05
14,13.670195551679956,1.0,0.33873042811930376,1.0,0.28767509312156286,7.349591836734695e-05
15,13.826848304019785,1.0,0.34642672933382296,1.0,0.28399476622169667,7.145714285714287e-05
16,14.936208103601876,1.0,0.3321217444909067,1.0,0.29840187493002307,6.941836734693878e-05
17,14.915026080606593,1.0,0.35307548452194626,1.0,0.31011072448892685,6.73795918367347e-05
18,14.822736421734746,1.0,0.36323539654107845,1.0,0.3116460757552769,6.534081632653062e-05
19,14.46961584360509,1.0,0.37435543151725736,1.0,0.3271118582869634,6.330204081632653e-05
20,13.820737218195912,1.0,0.3837426958998985,1.0,0.32602814155480936,6.126326530612245e-05
21,14.45524802071026,1.0,0.3975745049158131,1.0,0.3386994160942002,5.922448979591837e-05
22,13.708719377977355,1.0,0.4146030974756114,1.0,0.3612354311721398,5.718571428571429e-05
23,14.188056105458044,1.0,0.4132150200569544,1.0,0.3743012696442296,5.5146938775510206e-05
24,14.810794777734477,1.0,0.4394727134223054,1.0,0.384401549135082,5.310816326530612e-05
25,13.88767545880061,1.0,0.45806609291784367,1.0,0.40889510974501075,5.106938775510204e-05
26,14.497276646643797,1.0,0.47264470683561455,1.0,0.43951131405933463,4.9030612244897964e-05
27,14.794011504055439,1.0,0.5143981242341716,1.0,0.4500602612439602,4.699183673469388e-05
28,13.723272094566328,1.0,0.5170207206169609,1.0,0.4777715358050001,4.4953061224489794e-05
29,14.34442493723846,1.0,0.5514717600308188,1.0,0.4997179717372233,4.2914285714285716e-05
30,13.738732895719721,1.0,0.5682833746990613,1.0,0.5285230444037112,4.087551020408164e-05
31,13.75934238987345,1.0,0.6032764753773449,1.0,0.5553088547693686,3.8836734693877546e-05
32,13.656034441485346,1.0,0.6238997412696341,1.0,0.582824688514088,3.679795918367347e-05
33,13.804406389500251,1.0,0.6509200123590292,1.0,0.6083348507829982,3.475918367346939e-05
34,14.182783945084331,1.0,0.6786801848903241,1.0,0.635630580459505,3.272040816326531e-05
35,14.691862374342325,1.0,0.6957408607043536,1.0,0.6579211214359244,3.068163265306123e-05
36,14.986234021471173,1.0,0.7232373593316199,1.0,0.6801648629303834,2.864285714285714e-05
37,14.707525800870679,1.0,0.7424732719835474,1.0,0.6982502767319692,2.6604081632653062e-05
38,14.066123108574633,1.0,0.7664638216749021,1.0,0.7037836507422391,2.4565306122448983e-05
39,14.27360613843276,1.0,0.7913577438670505,1.0,0.7391798513643593,2.252653061224489e-05
40,13.588348382058117,1.0,0.7928911279597842,1.0,0.7544794047082947,2.0487755102040813e-05
41,14.566643529304542,1.0,0.8184790227240356,1.0,0.7711000552397849,1.8448979591836735e-05
42,13.608761720096455,1.0,0.8299920337095703,1.0,0.779360296244416,1.6410204081632656e-05
43,14.823917372894819,1.0,0.8419002262830046,1.0,0.807216575300252,1.4371428571428578e-05
44,14.589086727849837,1.0,0.8542056929506512,1.0,0.8030042107137296,1.2332653061224486e-05
45,14.750049318662633,1.0,0.8773193390882347,1.0,0.8268275064391859,1.0293877551020408e-05
46,14.565346025744425,1.0,0.8805955898331446,1.0,0.8317972886909341,8.25510204081633e-06
47,14.546144877306288,1.0,0.8719305695632705,1.0,0.8435743971107788,6.2163265306122375e-06
48,14.89515420511226,1.0,0.8805358892722107,1.0,0.8529697409224144,4.177551020408159e-06
49,14.822509123285924,1.0,0.8835890676229392,1.0,0.8656696115489716,2.138775510204081e-06
50,13.642457974944687,1.0,0.8918683003811301,1.0,0.8669254924860296,1e-07
