epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,13.672581849584668,0.33693013566512214,0.28880261327607504,0.6919538332362678,0.2454128673863048,0.0001
2,14.413599808919223,0.3761202048484945,0.3018965783293642,0.6854464356454194,0.2390982484719849,9.796122448979593e-05
3,13.700086446278982,0.4190842393438633,0.2804015364321189,0.7194702081569264,0.24307743787869143,9.592244897959183e-05
4,13.860884429948023,0.437450907517193,0.28994613144393844,0.7263350639674049,0.24307718942865328,9.388367346938776e-05
5,13.99070858371671,0.4347490929140215,0.303227430003748,0.7709745790855224,0.2525358101663864,9.184489795918368e-05
6,14.788706236422897,0.5415089325127023,0.29959705676619464,0.7712836728680138,0.2461997830210772,8.98061224489796e-05
7,14.499135319647039,0.560000604661921,0.2970789477844248,0.8762057006376428,0.25317884967146137,8.776734693877552e-05
8,14.311743318425105,0.6927811415129866,0.29910002006307124,0.9177584894942653,0.26402065837754274,8.572857142857143e-05
9,13.543520736636541,0.7417874903161312,0.3022766148447278,0.9539585576753227,0.2616061509926959,8.368979591836735e-05
10,14.600622444420424,0.7257906994618621,0.30334979579569155,1.0,0.25381092511116976,8.165102040816327e-05
11,14.09242502764651,0.8039164459888921,0.304890814840599,1.0,0.2571870874586353,7.961224489795918e-05
12,14.703070677943,0.9404158392225668,0.31318770155830095,1.0,0.26528109228000324,7.75734693877551e-05
13,13.881631688789819,1.0,0.3048535266828679,1.0,0.25635385151628004,7.553469387755102e-05
14,13.585327404976727,1.0,0.32504532314247736,1.0,0.2656201589725029,7.349591836734695e-05
15,14.7999729613488,1.0,0.32280689412929686,1.0,0.2788718610126988,7.145714285714287e-05
16,13.831543493826556,1.0,0.32964483119299565,1.0,0.28107702243101534,6.941836734693878e-05
17,14.10748417207089,1.0,0.33385925819002,1.0,0.30022709688941274,6.73795918367347e-05
18,13.974144706527314,1.0,0.3469615790052228,1.0,0.2926863949954225,6.534081632653062e-05
19,13.614994049994671,1.0,0.3565671669389062,1.0,0.29898852537564785,6.330204081632653e-05
20,14.764837041344556,1.0,0.3573336117499814,1.0,0.3099985999709677,6.126326530612245e-05
21,14.773408721617292,1.0,0.3779486720737841,1.0,0.32677740291611795,5.922448979591837e-05
22,14.957197637153081,1.0,0.38709496454975156,1.0,0.33845843931987535,5.718571428571429e-05
23,14.078065371592707,1.0,0.39995019273974836,1.0,0.3669729832414043,5.5146938775510206e-05
24,14.931732187662998,1.0,0.4197075051657419,1.0,0.36683719055489783,5.310816326530612e-05
25,14.168637541259578,1.0,0.43612217654889596,1.0,0.386674635446724,5.106938775510204e-05
26,14.504586977582711,1.0,0.4543216797406961,1.0,0.4102031012582973,4.9030612244897964e-05
27,13.623750074545733,1.0,0.4713018343183502,1.0,0.42414484889442344,4.699183673469388e-05
28,14.845647869972302,1.0,0.500022312466633,1.0,0.44922506406063784,4.4953061224489794e-05
29,13.947005251033143,1.0,0.5129881563345285,1.0,0.4703716622022025,4.2914285714285716e-05
30,13.893457233894573,1.0,0.5279872940892053,1.0,0.4959097922407054,4.087551020408164e-05
31,13.507694323596686,1.0,0.5550458154432836,1.0,0.5058206137705944,3.8836734693877546e-05
32,14.314803772920609,1.0,0.5858096382298059,1.0,0.542691272775912,3.679795918367347e-05
33,14.21339455051088,1.0,0.6114182829918857,1.0,0.5604735255570159,3.475918367346939e-05
34,14.454560516357283,1.0,0.6245538036181275,1.0,0.5854620453150233,3.272040816326531e-05
35,14.967306201123009,1.0,0.6540207395010087,1.0,0.6043472412135392,3.068163265306123e-05
36,14.862994136746632,1.0,0.6782512293779399,1.0,0.6379931204917698,2.864285714285714e-05
37,14.865229613670234,1.0,0.6884259920042496,1.0,0.6359673520133498,2.6604081632653062e-05
38,14.287883506660718,1.0,0.7013022486708452,1.0,0.6755422288980171,2.4565306122448983e-05
39,13.656028424782145,1.0,0.7157491990589874,1.0,0.6805525077337377,2.252653061224489e-05
40,13.771371892886851,1.0,0.7463995385377994,1.0,0.7098116890413392,2.0487755102040813e-05
41,14.929560331480113,1.0,0.7618726802367523,1.0,0.7224987116966463,1.8448979591836735e-05
42,14.117929475079539,1.0,0.7604507727629006,1.0,0.7343458450807296,1.6410204081632656e-05
43,14.797525680910773,1.0,0.781341200076517,1.0,0.7449177274447183,1.4371428571428578e-05
44,14.508265919214264,1.0,0.7843457687591662,1.0,0.7639273701733629,1.2332653061224486e-05
45,14.443178693823242,1.0,0.8009855801576983,1.0,0.7559215063985952,1.0293877551020408e-05
46,13.913338164973428,1.0,0.8102380189971219,1.0,0.7640475480496841,8.25510204081633e-06
47,14.845120904611294,1.0,0.8095274031678812,1.0,0.77063029060012,6.2163265306122375e-06
48,13.810337057015047,1.0,0.8183660305634411,1.0,0.7862368678283714,4.177551020408159e-06
49,14.106607864613112,1.0,0.8249595815599791,1.0,0.7782005463806637,2.138775510204081e-06
50,14.990358738591155,1.0,0.8242097788292315,1.0,0.796654846506631,1e-07
