epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,13.672581849584668,0.33693013566512214,0.2988293846797722,0.6919538332362678,0.2554396387900019,0.0001
2,14.413599808919223,0.3761202048484945,0.3119280602467944,0.6854464356454194,0.24912973038941516,9.796122448979593e-05
3,13.700086446278982,0.4190842393438633,0.2904385499720154,0.7194702081569264,0.2531144514185879,9.592244897959183e-05
4,13.860884429948023,0.437450907517193,0.2999896379008333,0.7263350639674049,0.25312069588554814,9.388367346938776e-05
5,13.99070858371671,0.4347490929140215,0.31327855367219065,0.7709745790855224,0.26258693383482895,9.184489795918368e-05
6,14.788706236422897,0.5415089325127023,0.3096571110424228,0.7712836728680138,0.25625983729730534,8.98061224489796e-05
7,14.499135319647039,0.560000604661921,0.3071494648651482,0.8762057006376428,0.26324936675218485,8.776734693877552e-05
8,14.311743318425105,0.6927811415129866,0.3091827845121516,0.9177584894942653,0.27410342282662303,8.572857142857143e-05
9,13.543520736636541,0.7417874903161312,0.3123737012234516,0.9539585576753227,0.2717032373714197,8.368979591836735e-05
10,14.600622444420424,0.7257906994618621,0.3134636104271959,1.0,0.2639247397426741,8.165102040816327e-05
11,14.09242502764651,0.8039164459888921,0.31502414158673436,1.0,0.2673204142047707,7.961224489795918e-05
12,14.703070677943,0.9404158392225668,0.32334375120759273,1.0,0.27543714192929497,7.75734693877551e-05
13,13.881631688789819,1.0,0.3150359891587043,1.0,0.26653631399211647,7.553469387755102e-05
14,13.585327404976727,1.0,0.3352584212182045,1.0,0.27583325704823,7.349591836734695e-05
15,14.7999729613488,1.0,0.3330554366616426,1.0,0.28912040354504454,7.145714285714287e-05
16,13.831543493826556,1.0,0.33993426304633745,1.0,0.29136645428435715,6.941836734693878e-05
17,14.10748417207089,1.0,0.3441957030285322,1.0,0.31056354172792494,6.73795918367347e-05
18,13.974144706527314,1.0,0.35735187001508667,1.0,0.30307668600528637,6.534081632653062e-05
19,13.614994049994671,1.0,0.36701885939076045,1.0,0.30944021782750214,6.330204081632653e-05
20,14.764837041344556,1.0,0.3678549702655726,1.0,0.3205199584865589,6.126326530612245e-05
21,14.773408721617292,1.0,0.3885486247360189,1.0,0.3373773555783528,5.922448979591837e-05
22,14.957197637153081,1.0,0.3977830158814947,1.0,0.3491464906516184,5.718571428571429e-05
23,14.078065371592707,1.0,0.4107362884169,1.0,0.377759078918556,5.5146938775510206e-05
24,14.931732187662998,1.0,0.4306018434693132,1.0,0.3777315288584691,5.310816326530612e-05
25,14.168637541259578,1.0,0.4471349652552388,1.0,0.39768742415306685,5.106938775510204e-05
26,14.504586977582711,1.0,0.46546284244219865,1.0,0.42134426395979996,4.9030612244897964e-05
27,13.623750074545733,1.0,0.4825806767561529,1.0,0.4354236913322261,4.699183673469388e-05
28,14.845647869972302,1.0,0.5114471665991944,1.0,0.4606499181931993,4.4953061224489794e-05
29,13.947005251033143,1.0,0.5245660263856462,1.0,0.48194953225332016,4.2914285714285716e-05
30,13.893457233894573,1.0,0.5397235332733218,1.0,0.5076460314248218,4.087551020408164e-05
31,13.507694323596686,1.0,0.5669438630750688,1.0,0.5177186614023798,3.8836734693877546e-05
32,14.314803772920609,1.0,0.5978708436020834,1.0,0.5547524781481895,3.679795918367347e-05
33,14.21339455051088,1.0,0.6236418347387706,1.0,0.5726970773039008,3.475918367346939e-05
34,14.454560516357283,1.0,0.636936772294965,1.0,0.5978450139918609,3.272040816326531e-05
35,14.967306201123009,1.0,0.6665582287053452,1.0,0.6168847304178758,3.068163265306123e-05
36,14.862994136746632,1.0,0.6909366191918708,1.0,0.6506785103057008,2.864285714285714e-05
37,14.865229613670234,1.0,0.701251249905979,1.0,0.6487926099150793,2.6604081632653062e-05
38,14.287883506660718,1.0,0.7142582786153447,1.0,0.6884982588425166,2.4565306122448983e-05
39,13.656028424782145,1.0,0.7288261994081981,1.0,0.6936295080829484,2.252653061224489e-05
40,13.771371892886851,1.0,0.7595873432314586,1.0,0.7229994937349985,2.0487755102040813e-05
41,14.929560331480113,1.0,0.7751610637379088,1.0,0.7357870951978028,1.8448979591836735e-05
42,14.117929475079539,1.0,0.7738297064236621,1.0,0.7477247787414911,1.6410204081632656e-05
43,14.797525680910773,1.0,0.7948010543848257,1.0,0.758377581753027,1.4371428571428578e-05
44,14.508265919214264,1.0,0.7978774615890907,1.0,0.7774590630032874,1.2332653061224486e-05
45,14.443178693823242,1.0,0.814580675247106,1.0,0.7695166014880029,1.0293877551020408e-05
46,13.913338164973428,1.0,0.8238887813865672,1.0,0.7776983104391294,8.25510204081633e-06
47,14.845120904611294,1.0,0.8232268194687615,1.0,0.7843297069010003,6.2163265306122375e-06
48,13.810337057015047,1.0,0.8321078020147094,1.0,0.7999786392796394,4.177551020408159e-06
49,14.106607864613112,1.0,0.8387380972308869,1.0,0.7919790620515714,2.138775510204081e-06
50,14.990358738591155,1.0,0.8380200753365212,1.0,0.8104651430139207,1e-07
