epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,13.672581849584668,0.33693013566512214,0.2691439486732136,0.6919538332362678,0.22575420278344335,0.0001
2,14.413599808919223,0.3761202048484945,0.2822979727765997,0.6854464356454194,0.21949964291922042,9.796122448979593e-05
3,13.700086446278982,0.4190842393438633,0.26087345906579934,0.7194702081569264,0.22354936051237181,9.592244897959183e-05
4,13.860884429948023,0.437450907517193,0.2705008387693479,0.7263350639674049,0.22363189675406273,9.388367346938776e-05
5,13.99070858371671,0.4347490929140215,0.2838792567763913,0.7709745790855224,0.2331876369390296,9.184489795918368e-05
6,14.788706236422897,0.5415089325127023,0.2803627487881034,0.7712836728680138,0.22696547504298595,8.98061224489796e-05
7,14.499135319647039,0.560000604661921,0.2779780405636487,0.8762057006376428,0.2340779424506853,8.776734693877552e-05
8,14.311743318425105,0.6927811415129866,0.2801552667888457,0.9177584894942653,0.2450759051033172,8.572857142857143e-05
9,13.543520736636541,0.7417874903161312,0.2835144661734564,0.9539585576753227,0.24284400232142442,8.368979591836735e-05
10,14.600622444420424,0.7257906994618621,0.2848009323473718,1.0,0.23526206166285,8.165102040816327e-05
11,14.09242502764651,0.8039164459888921,0.2865907308538255,1.0,0.23888700347186181,7.961224489795918e-05
12,14.703070677943,0.9404158392225668,0.295177334586771,1.0,0.24727072530847324,7.75734693877551e-05
13,13.881631688789819,1.0,0.2871799232497822,1.0,0.23868024808319432,7.553469387755102e-05
14,13.585327404976727,1.0,0.30776232360799755,1.0,0.2483371594380231,7.349591836734695e-05
15,14.7999729613488,1.0,0.3059758114167048,1.0,0.26204077830010675,7.145714285714287e-05
16,13.831543493826556,1.0,0.31333508732310345,1.0,0.26476727856112314,6.941836734693878e-05
17,14.10748417207089,1.0,0.3181489298810504,1.0,0.2845167685804431,6.73795918367347e-05
18,13.974144706527314,1.0,0.33193778938098717,1.0,0.2776626053711868,6.534081632653062e-05
19,13.614994049994671,1.0,0.3423262457000479,1.0,0.2847476041367895,6.330204081632653e-05
20,14.764837041344556,1.0,0.3439809328237693,1.0,0.2966459210447555,6.126326530612245e-05
21,14.773408721617292,1.0,0.3655980685172784,1.0,0.31442679935961226,5.922448979591837e-05
22,14.957197637153081,1.0,0.37586761902947546,1.0,0.3272310937995992,5.718571428571429e-05
23,14.078065371592707,1.0,0.38997291262343187,1.0,0.3569957031250878,5.5146938775510206e-05
24,14.931732187662998,1.0,0.41111031853627583,1.0,0.35824000392543176,5.310816326530612e-05
25,14.168637541259578,1.0,0.4290352325547669,1.0,0.3795876914525949,5.106938775510204e-05
26,14.504586977582711,1.0,0.4488715041848543,1.0,0.4047529257024556,4.9030612244897964e-05
27,13.623750074545733,1.0,0.4676070754003339,1.0,0.42045008997640715,4.699183673469388e-05
28,14.845647869972302,1.0,0.49818920265679123,1.0,0.44739195425079614,4.4953061224489794e-05
29,13.947005251033143,1.0,0.5131059994862787,1.0,0.4704895053539526,4.2914285714285716e-05
30,13.893457233894573,1.0,0.5301243436866896,1.0,0.4980468418381897,4.087551020408164e-05
31,13.507694323596686,1.0,0.559245922748546,1.0,0.5100207210758568,3.8836734693877546e-05
32,14.314803772920609,1.0,0.5920900067263444,1.0,0.5489716412724505,3.679795918367347e-05
33,14.21339455051088,1.0,0.6197685677646676,1.0,0.5688238103297979,3.475918367346939e-05
34,14.454560516357283,1.0,0.6349366542478057,1.0,0.5958448959447016,3.272040816326531e-05
35,14.967306201123009,1.0,0.6663737268562987,1.0,0.6167002285688293,3.068163265306123e-05
36,14.862994136746632,1.0,0.6924899495055591,1.0,0.6522318406193891,2.864285714285714e-05
37,14.865229613670234,1.0,0.7044480302513,1.0,0.6519893902604003,2.6604081632653062e-05
38,14.287883506660718,1.0,0.718991630463214,1.0,0.693231610690386,2.4565306122448983e-05
39,13.656028424782145,1.0,0.7349809535114242,1.0,0.6997842621861746,2.252653061224489e-05
40,13.771371892886851,1.0,0.767044048381955,1.0,0.7304561988854947,2.0487755102040813e-05
41,14.929560331480113,1.0,0.7837995698764986,1.0,0.7444256013363926,1.8448979591836735e-05
42,14.117929475079539,1.0,0.7835321769376095,1.0,0.7574272492554385,1.6410204081632656e-05
43,14.797525680910773,1.0,0.8054543425074541,1.0,0.7690308698756554,1.4371428571428578e-05
44,14.508265919214264,1.0,0.8093748523407045,1.0,0.7889564537549012,1.2332653061224486e-05
45,14.443178693823242,1.0,0.8268230425476449,1.0,0.781758968788542,1.0293877551020408e-05
46,13.913338164973428,1.0,0.8367852394625501,1.0,0.7905947685151125,8.25510204081633e-06
47,14.845120904611294,1.0,0.8366949610041067,1.0,0.7977978484363456,6.2163265306122375e-06
48,13.810337057015047,1.0,0.8460736165671086,1.0,0.8139444538320388,4.177551020408159e-06
49,14.106607864613112,1.0,0.8531356563640529,1.0,0.8063766211847374,2.138775510204081e-06
50,14.990358738591155,1.0,0.8527910592971755,1.0,0.825236126974575,1e-07
